TIME,RATE
150880323.926885,271.7795715332031
150880324.926885,280.0666809082031
150880325.926885,240.68089294433594
150880326.926885,281.393310546875
150880327.926885,293.48516845703125
150880328.926885,256.4908752441406
150880329.926885,271.5365295410156
150880330.926885,271.20013427734375
150880331.926885,313.14520263671875
150880332.926885,309.4126281738281
150880333.926885,252.797119140625
150880334.926885,255.82858276367188
150880335.926885,288.001220703125
150880336.926885,270.9308776855469
150880337.926885,281.73699951171875
150880338.926885,335.2541198730469
150880339.926885,292.69000244140625
150880340.926885,273.4710388183594
150880341.926885,231.47445678710938
150880342.926885,286.9386291503906
150880343.926885,263.75775146484375
150880344.926885,262.6809997558594
150880345.926885,269.7899169921875
150880346.926885,285.0524597167969
150880347.926885,279.0857238769531
150880348.926885,261.60845947265625
150880349.926885,259.09930419921875
150880350.926885,276.25250244140625
150880351.926885,262.5148620605469
150880352.926885,268.5537414550781
150880353.926885,267.1636962890625
150880354.926885,282.0981750488281
150880355.926885,272.8188171386719
150880356.926885,295.15142822265625
150880357.926885,261.3430480957031
150880358.926885,263.1175537109375
150880359.926885,278.57574462890625
150880360.926885,298.6241149902344
150880361.926885,302.5077819824219
150880362.926885,269.0207824707031
150880363.926885,262.7670593261719
150880364.926885,312.95635986328125
150880365.926885,275.42047119140625
150880366.926885,300.8839111328125
150880367.926885,290.3105773925781
150880368.926885,257.16876220703125
150880369.926885,291.51556396484375
150880370.926885,230.85585021972656
150880371.926885,258.2914123535156
150880372.926885,274.4120178222656
150880373.926885,281.3271789550781
150880374.926885,292.8097229003906
150880375.926885,279.5489196777344
150880376.926885,246.90931701660156
150880377.926885,270.2813720703125
150880378.926885,268.5889892578125
150880379.926885,256.0595703125
150880380.926885,273.3489685058594
150880381.926885,247.11602783203125
150880382.926885,268.5859069824219
150880383.926885,282.2165222167969
150880384.926885,292.13787841796875
150880385.926885,290.171630859375
150880386.926885,295.862548828125
150880387.926885,301.74041748046875
150880388.926885,275.65191650390625
150880389.926885,302.04736328125
150880390.926885,256.1714172363281
150880391.926885,268.84283447265625
150880392.926885,260.0073547363281
150880393.926885,276.6461486816406
150880394.926885,290.86236572265625
150880395.926885,235.68531799316406
150880396.926885,269.23431396484375
150880397.926885,282.2254333496094
150880398.926885,272.2911682128906
150880399.926885,298.6712341308594
150880400.926885,263.9955749511719
150880401.926885,276.01007080078125
150880402.926885,313.6875
150880403.926885,279.32855224609375
150880404.926885,285.65496826171875
150880405.926885,288.1878356933594
150880406.926885,275.0008544921875
150880407.926885,287.6139221191406
150880408.926885,300.4876708984375
150880409.926885,282.7444763183594
150880410.926885,274.6867980957031
150880411.926885,291.4292297363281
150880412.926885,270.6900939941406
150880413.926885,294.767578125
150880414.926885,310.195556640625
150880415.926885,310.6355285644531
150880416.926885,267.64190673828125
150880417.926885,305.8155212402344
150880418.926885,314.8260803222656
150880419.926885,286.9833068847656
150880420.926885,305.6552429199219
150880421.926885,315.31890869140625
150880422.926885,271.67138671875
150880423.926885,281.02484130859375
150880424.926885,277.59869384765625
150880425.926885,304.1607666015625
150880426.926885,256.0794982910156
150880427.926885,253.68336486816406
150880428.926885,286.3276062011719
150880429.926885,267.8837585449219
150880430.926885,330.7881164550781
150880431.926885,247.58447265625
150880432.926885,292.1290588378906
150880433.926885,270.2273254394531
150880434.926885,296.33917236328125
150880435.926885,313.1196594238281
150880436.926885,319.0666198730469
150880437.926885,303.705810546875
150880438.926885,280.0296325683594
150880439.926885,295.81878662109375
150880440.926885,299.8282775878906
150880441.926885,290.55029296875
150880442.926885,272.7340393066406
150880443.926885,327.6273193359375
150880444.926885,294.4925537109375
150880445.926885,291.2023620605469
150880446.926885,323.0572204589844
150880447.926885,263.379150390625
150880448.926885,292.24835205078125
150880449.926885,289.7701721191406
150880450.926885,335.8922424316406
150880451.926885,291.6925048828125
150880452.926885,298.3061828613281
150880453.926885,304.5732727050781
150880454.926885,296.4676818847656
150880455.926885,318.203125
150880456.926885,306.858154296875
150880457.926885,303.0394287109375
150880458.926885,352.4254150390625
150880459.926885,302.7549133300781
150880460.926885,285.1985168457031
150880461.926885,278.731201171875
150880462.926885,304.8715515136719
150880463.926885,301.0067138671875
150880464.926885,293.7576599121094
150880465.926885,272.2006530761719
150880466.926885,274.70159912109375
150880467.926885,323.2437438964844
150880468.926885,285.93829345703125
150880469.926885,288.28399658203125
150880470.926885,280.6953430175781
150880471.926885,273.4656066894531
150880472.926885,282.9106140136719
150880473.926885,307.0616455078125
150880474.926885,329.2522277832031
150880475.926885,305.2590026855469
150880476.926885,291.25408935546875
150880477.926885,297.0205383300781
150880478.926885,279.0436096191406
150880479.926885,278.6064147949219
150880480.926885,274.2162170410156
150880481.926885,269.6673583984375
150880482.926885,282.93316650390625
150880483.926885,308.0511779785156
150880484.926885,260.6551208496094
150880485.926885,302.2351989746094
150880486.926885,303.3190002441406
150880487.926885,298.04205322265625
150880488.926885,334.02685546875
150880489.926885,293.5741271972656
150880490.926885,243.7725830078125
150880491.926885,287.0714111328125
150880492.926885,273.753662109375
150880493.926885,296.73919677734375
150880494.926885,318.0675964355469
150880495.926885,294.5917053222656
150880496.926885,273.5823974609375
150880497.926885,294.7403259277344
150880498.926885,287.57073974609375
150880499.926885,275.7261962890625
150880500.926885,293.75811767578125
150880501.926885,270.8076477050781
150880502.926885,265.0375671386719
150880503.926885,318.1336975097656
150880504.926885,279.38580322265625
150880505.926885,319.27020263671875
150880506.926885,283.84417724609375
150880507.926885,286.1297912597656
150880508.926885,252.93414306640625
150880509.926885,298.3956604003906
150880510.926885,283.287109375
150880511.926885,321.6050109863281
150880512.926885,333.8053894042969
150880513.926885,331.11553955078125
150880514.926885,287.6959533691406
150880515.926885,263.0569763183594
150880516.926885,268.79339599609375
150880517.926885,270.3591003417969
150880518.926885,295.3242492675781
150880519.926885,309.5517272949219
150880520.926885,310.8419189453125
150880521.926885,291.9844970703125
150880522.926885,268.34130859375
150880523.926885,249.201904296875
150880524.926885,271.8053894042969
150880525.926885,304.11383056640625
150880526.926885,285.93292236328125
150880527.926885,305.81182861328125
150880528.926885,290.8476257324219
150880529.926885,263.9461669921875
150880530.926885,261.9156494140625
150880531.926885,305.4283447265625
150880532.926885,255.01097106933594
150880533.926885,283.7568664550781
150880534.926885,284.7694396972656
150880535.926885,272.3620300292969
150880536.926885,265.1627197265625
150880537.926885,313.12548828125
150880538.926885,253.32778930664062
150880539.926885,257.2882080078125
150880540.926885,298.54022216796875
150880541.926885,262.5190124511719
150880542.926885,244.96363830566406
150880543.926885,256.4163513183594
150880544.926885,267.92987060546875
150880545.926885,270.48211669921875
150880546.926885,259.667236328125
150880547.926885,285.793212890625
150880548.926885,300.12799072265625
150880549.926885,254.11549377441406
150880550.926885,278.4518737792969
150880551.926885,239.84300231933594
150880552.926885,281.0754089355469
150880553.926885,314.2636413574219
150880554.926885,306.6689453125
150880555.926885,300.9013366699219
150880556.926885,295.5226745605469
150880557.926885,310.7486267089844
150880558.926885,258.98370361328125
150880559.926885,302.992919921875
150880560.926885,276.6404724121094
150880561.926885,315.6221618652344
150880562.926885,250.34230041503906
150880563.926885,281.7742614746094
150880564.926885,263.7607727050781
150880565.926885,298.18701171875
150880566.926885,283.7463073730469
150880567.926885,267.2100524902344
150880568.926885,224.61476135253906
150880569.926885,309.0643310546875
150880570.926885,279.0216064453125
150880571.926885,265.6219177246094
150880572.926885,257.3748474121094
150880573.926885,283.6563415527344
150880574.926885,282.8968505859375
150880575.926885,242.59828186035156
150880576.926885,264.3888854980469
150880577.926885,298.8700866699219
150880578.926885,293.371337890625
150880579.926885,264.28594970703125
150880580.926885,287.227783203125
150880581.926885,297.8814697265625
150880582.926885,262.4566650390625
150880583.926885,277.2333068847656
150880584.926885,300.7366943359375
150880585.926885,265.08734130859375
150880586.926885,301.61114501953125
150880587.926885,264.7381896972656
150880588.926885,244.8660125732422
150880589.926885,283.2936096191406
150880590.926885,326.8863525390625
150880591.926885,279.2944641113281
150880592.926885,249.87168884277344
150880593.926885,261.7599792480469
150880594.926885,258.7972412109375
150880595.926885,312.6221618652344
150880596.926885,280.8734436035156
150880597.926885,337.8426208496094
150880598.926885,267.13775634765625
150880599.926885,262.5249328613281
150880600.926885,279.322265625
150880601.926885,283.9338073730469
150880602.926885,283.31060791015625
150880603.926885,305.2171630859375
150880604.926885,261.9610900878906
150880605.926885,278.0990905761719
150880606.926885,287.6460266113281
150880607.926885,270.60504150390625
150880608.926885,278.33380126953125
150880609.926885,292.1651611328125
150880610.926885,284.4897766113281
150880611.926885,270.5478820800781
150880612.926885,297.8663635253906
150880613.926885,280.5766906738281
150880614.926885,295.3157653808594
150880615.926885,269.4071044921875
150880616.926885,279.5079040527344
150880617.926885,290.3610534667969
150880618.926885,256.1891784667969
150880619.926885,295.5375671386719
150880620.926885,273.2121276855469
150880621.926885,284.0047912597656
150880622.926885,269.74127197265625
150880623.926885,272.9797668457031
150880624.926885,299.01153564453125
150880625.926885,307.549560546875
150880626.926885,302.09722900390625
150880627.926885,253.18907165527344
150880628.926885,290.9835510253906
150880629.926885,284.24053955078125
150880630.926885,264.989501953125
150880631.926885,265.9190979003906
150880632.926885,300.21636962890625
150880633.926885,278.6805725097656
150880634.926885,310.07464599609375
150880635.926885,274.00042724609375
150880636.926885,269.41558837890625
150880637.926885,301.18023681640625
150880638.926885,291.06695556640625
150880639.926885,295.6723937988281
150880640.926885,329.3979187011719
150880641.926885,304.7078857421875
150880642.926885,258.04815673828125
150880643.926885,277.3040771484375
150880644.926885,281.21661376953125
150880645.926885,298.3020324707031
150880646.926885,288.5750427246094
150880647.926885,270.8269348144531
150880648.926885,286.880615234375
150880649.926885,274.10491943359375
150880650.926885,256.0196838378906
150880651.926885,298.3114929199219
150880652.926885,306.3348388671875
150880653.926885,272.8680725097656
150880654.926885,256.67010498046875
150880655.926885,256.4510803222656
150880656.926885,280.53155517578125
150880657.926885,293.67767333984375
150880658.926885,265.9822082519531
150880659.926885,307.014404296875
150880660.926885,276.2501220703125
150880661.926885,287.8847961425781
150880662.926885,263.75115966796875
150880663.926885,307.24676513671875
150880664.926885,250.8121337890625
150880665.926885,290.7374572753906
150880666.926885,302.3088073730469
150880667.926885,301.4240417480469
150880668.926885,286.09820556640625
150880669.926885,280.43572998046875
150880670.926885,281.40289306640625
150880671.926885,253.14007568359375
150880672.926885,255.57876586914062
150880673.926885,290.7918395996094
150880674.926885,295.578857421875
150880675.926885,273.4894104003906
150880676.926885,295.9088439941406
150880677.926885,244.4035186767578
150880678.926885,258.4457092285156
150880679.926885,295.10760498046875
150880680.926885,303.11956787109375
150880681.926885,289.1318054199219
150880682.926885,302.70855712890625
150880683.926885,277.0180969238281
150880684.926885,262.212890625
150880685.926885,281.5411376953125
150880686.926885,287.7763671875
150880687.926885,284.0321044921875
150880688.926885,248.16835021972656
150880689.926885,276.9923095703125
150880690.926885,282.35205078125
150880691.926885,281.7792663574219
150880692.926885,300.9638366699219
150880693.926885,266.97784423828125
150880694.926885,288.80859375
150880695.926885,260.9941101074219
150880696.926885,253.77296447753906
150880697.926885,257.1051330566406
150880698.926885,264.0670471191406
150880699.926885,274.33184814453125
150880700.926885,273.95172119140625
150880701.926885,288.1047668457031
150880702.926885,272.0198669433594
150880703.926885,283.87353515625
150880704.926885,266.4934997558594
150880705.926885,302.63836669921875
150880706.926885,276.1596374511719
150880707.926885,270.80413818359375
150880708.926885,307.87994384765625
150880709.926885,308.23760986328125
150880710.926885,291.5567321777344
150880711.926885,288.2208251953125
150880712.926885,284.20361328125
150880713.926885,282.9927062988281
150880714.926885,275.8092346191406
150880715.926885,305.7582092285156
150880716.926885,281.3476257324219
150880717.926885,264.85601806640625
150880718.926885,297.47857666015625
150880719.926885,267.8631591796875
150880720.926885,299.4313659667969
150880721.926885,263.5061340332031
150880722.926885,263.8097839355469
150880723.926885,276.84844970703125
150880724.926885,281.16357421875
150880725.926885,299.94366455078125
150880726.926885,269.8515930175781
150880727.926885,277.8600158691406
150880728.926885,283.2549133300781
150880729.926885,308.68487548828125
150880730.926885,302.1148681640625
150880731.926885,281.74151611328125
150880732.926885,282.51171875
150880733.926885,260.67138671875
150880734.926885,293.4127197265625
150880735.926885,298.0574035644531
150880736.926885,279.85333251953125
150880737.926885,303.0806579589844
150880738.926885,281.2232360839844
150880739.926885,266.9013671875
150880740.926885,230.35040283203125
150880741.926885,246.60626220703125
150880742.926885,305.400634765625
150880743.926885,277.80767822265625
150880744.926885,277.4207458496094
150880745.926885,244.79339599609375
150880746.926885,282.9874267578125
150880747.926885,267.10113525390625
150880748.926885,278.447265625
150880749.926885,300.583251953125
150880750.926885,267.2393798828125
150880751.926885,269.0787353515625
150880752.926885,273.03759765625
150880753.926885,261.6091003417969
150880754.926885,284.5546569824219
150880755.926885,248.95606994628906
150880756.926885,342.302490234375
150880757.926885,284.9400329589844
150880758.926885,268.6343994140625
150880759.926885,289.0502624511719
150880760.926885,272.9031677246094
150880761.926885,251.774658203125
150880762.926885,260.9573974609375
150880763.926885,265.87298583984375
150880764.926885,283.2037048339844
150880765.926885,274.025146484375
150880766.926885,266.2900390625
150880767.926885,304.1200866699219
150880768.926885,269.65350341796875
150880769.926885,282.29864501953125
150880770.926885,267.5906066894531
150880771.926885,317.515869140625
150880772.926885,233.52169799804688
150880773.926885,294.5367736816406
150880774.926885,279.3037109375
150880775.926885,294.5187072753906
150880776.926885,254.77398681640625
150880777.926885,240.3999481201172
150880778.926885,288.18731689453125
150880779.926885,290.9432067871094
150880780.926885,273.47491455078125
150880781.926885,289.2025451660156
150880782.926885,280.90618896484375
150880783.926885,297.7906188964844
150880784.926885,284.9344482421875
150880785.926885,262.2844543457031
150880786.926885,263.672119140625
150880787.926885,259.50860595703125
150880788.926885,265.0044860839844
150880789.926885,267.40020751953125
150880790.926885,279.87518310546875
150880791.926885,305.1766357421875
150880792.926885,283.549072265625
150880793.926885,298.1271667480469
150880794.926885,287.900634765625
150880795.926885,265.2276611328125
150880796.926885,258.9634704589844
150880797.926885,272.0411376953125
150880798.926885,273.8053283691406
150880799.926885,260.9121398925781
150880800.926885,297.6688537597656
150880801.926885,224.08128356933594
150880802.926885,285.0124816894531
150880803.926885,268.9468688964844
150880804.926885,251.3825225830078
150880805.926885,277.465576171875
150880806.926885,279.79742431640625
150880807.926885,295.01385498046875
150880808.926885,280.32452392578125
150880809.926885,277.2801513671875
150880810.926885,235.8654022216797
150880811.926885,271.6952209472656
150880812.926885,276.5621337890625
150880813.926885,284.0555114746094
150880814.926885,292.9039611816406
150880815.926885,259.4570617675781
150880816.926885,254.27767944335938
150880817.926885,290.13470458984375
150880818.926885,280.0007629394531
150880819.926885,254.3866729736328
150880820.926885,283.26568603515625
150880821.926885,313.8849792480469
150880822.926885,260.66778564453125
150880823.926885,286.6347351074219
150880824.926885,287.3156433105469
150880825.926885,297.2366943359375
150880826.926885,268.19256591796875
150880827.926885,254.81187438964844
150880828.926885,281.2585144042969
150880829.926885,294.690185546875
150880830.926885,263.6146240234375
150880831.926885,298.6257019042969
150880832.926885,285.8760986328125
150880833.926885,282.48779296875
150880834.926885,267.54058837890625
150880835.926885,277.39007568359375
150880836.926885,278.845703125
150880837.926885,271.7579040527344
150880838.926885,264.6577453613281
150880839.926885,256.88177490234375
150880840.926885,282.9862060546875
150880841.926885,271.49713134765625
150880842.926885,272.66180419921875
150880843.926885,245.08734130859375
150880844.926885,274.7002258300781
150880845.926885,262.9321594238281
150880846.926885,300.96453857421875
150880847.926885,302.6268005371094
150880848.926885,267.8556823730469
150880849.926885,264.0291748046875
150880850.926885,224.21949768066406
150880851.926885,282.1256408691406
150880852.926885,282.6158447265625
150880853.926885,297.7877502441406
150880854.926885,260.4082946777344
150880855.926885,247.70700073242188
150880856.926885,259.3882141113281
150880857.926885,287.013916015625
150880858.926885,277.9166564941406
150880859.926885,275.3914489746094
150880860.926885,305.1773376464844
150880861.926885,257.7988586425781
150880862.926885,274.8439025878906
150880863.926885,265.999755859375
150880864.926885,273.0105895996094
150880865.926885,273.16827392578125
150880866.926885,270.2759094238281
150880867.926885,278.28521728515625
150880868.926885,307.26788330078125
150880869.926885,256.2908935546875
150880870.926885,288.2132263183594
150880871.926885,263.9289245605469
150880872.926885,282.2657775878906
150880873.926885,285.768310546875
150880874.926885,275.1723937988281
150880875.926885,244.64230346679688
150880876.926885,273.6665954589844
150880877.926885,263.8536071777344
150880878.926885,250.677001953125
150880879.926885,259.9423522949219
150880880.926885,246.96286010742188
150880881.926885,261.87286376953125
150880882.926885,306.9952392578125
150880883.926885,281.9935607910156
150880884.926885,238.30056762695312
150880885.926885,270.76318359375
150880886.926885,284.5628662109375
150880887.926885,279.8245544433594
150880888.926885,260.2771911621094
150880889.926885,270.4213562011719
150880890.926885,248.01148986816406
150880891.926885,241.5223846435547
150880892.926885,278.2129821777344
150880893.926885,293.6131286621094
150880894.926885,270.9480285644531
150880895.926885,259.11468505859375
150880896.926885,298.51806640625
150880897.926885,266.23291015625
150880898.926885,274.6864929199219
150880899.926885,264.63006591796875
150880900.926885,305.27752685546875
150880901.926885,261.9685974121094
150880902.926885,270.48028564453125
150880903.926885,260.4783630371094
150880904.926885,294.9811706542969
150880905.926885,272.50885009765625
150880906.926885,271.0909118652344
150880907.926885,241.3623809814453
150880908.926885,297.87884521484375
150880909.926885,286.2735290527344
150880910.926885,277.00341796875
150880911.926885,249.49293518066406
150880912.926885,273.34503173828125
150880913.926885,236.91326904296875
150880914.926885,235.68409729003906
150880915.926885,270.03839111328125
150880916.926885,264.3337707519531
150880917.926885,250.93345642089844
150880918.926885,314.00067138671875
150880919.926885,278.29876708984375
150880920.926885,254.37046813964844
150880921.926885,266.92340087890625
150880922.926885,253.27272033691406
150880923.926885,269.36968994140625
150880924.926885,241.49745178222656
150880925.926885,283.7474060058594
150880926.926885,257.3403015136719
150880927.926885,282.0741882324219
150880928.926885,265.2362365722656
150880929.926885,255.0908660888672
150880930.926885,278.13885498046875
150880931.926885,258.14019775390625
150880932.926885,264.95672607421875
150880933.926885,266.3036804199219
150880934.926885,292.6056213378906
150880935.926885,278.2261962890625
150880936.926885,291.30133056640625
150880937.926885,270.53851318359375
150880938.926885,261.0769958496094
150880939.926885,277.7501525878906
150880940.926885,281.7682800292969
150880941.926885,268.4312744140625
150880942.926885,264.9078369140625
150880943.926885,299.240478515625
150880944.926885,239.6315155029297
150880945.926885,257.0702209472656
150880946.926885,262.0955505371094
150880947.926885,289.2712097167969
150880948.926885,227.32005310058594
150880949.926885,282.6916198730469
150880950.926885,273.358642578125
150880951.926885,252.06683349609375
150880952.926885,272.7440490722656
150880953.926885,274.39056396484375
150880954.926885,270.8139343261719
150880955.926885,271.0278625488281
150880956.926885,291.8933410644531
150880957.926885,259.07879638671875
150880958.926885,239.19424438476562
150880959.926885,290.27337646484375
150880960.926885,270.3897399902344
150880961.926885,248.32217407226562
150880962.926885,233.7305145263672
150880963.926885,261.1925048828125
150880964.926885,278.2923278808594
150880965.926885,262.1793212890625
150880966.926885,280.8255615234375
150880967.926885,254.2177734375
150880968.926885,271.81500244140625
150880969.926885,278.94873046875
150880970.926885,300.3620300292969
150880971.926885,268.48626708984375
150880972.926885,275.3530578613281
150880973.926885,291.2267761230469
150880974.926885,261.163330078125
150880975.926885,266.0917053222656
150880976.926885,269.8067626953125
150880977.926885,256.3160400390625
150880978.926885,270.3188171386719
150880979.926885,266.1295166015625
150880980.926885,277.72381591796875
150880981.926885,248.94393920898438
150880982.926885,268.1243896484375
150880983.926885,276.6767578125
150880984.926885,300.9062805175781
150880985.926885,260.7237854003906
150880986.926885,294.4514465332031
150880987.926885,293.25469970703125
150880988.926885,277.0464782714844
150880989.926885,272.6424560546875
150880990.926885,272.0455017089844
150880991.926885,252.3506622314453
150880992.926885,276.23675537109375
150880993.926885,244.0164031982422
150880994.926885,237.661865234375
150880995.926885,294.3715515136719
150880996.926885,251.0457763671875
150880997.926885,303.3158874511719
150880998.926885,251.22308349609375
150880999.926885,261.82952880859375
150881000.926885,275.0015869140625
150881001.926885,262.650390625
150881002.926885,296.9615783691406
150881003.926885,287.7295227050781
150881004.926885,280.2132263183594
150881005.926885,292.30462646484375
150881006.926885,263.9779968261719
150881007.926885,290.6631774902344
150881008.926885,297.2204284667969
150881009.926885,272.5686340332031
150881010.926885,268.1471862792969
150881011.926885,290.3964538574219
150881012.926885,270.0355529785156
150881013.926885,292.19927978515625
150881014.926885,287.5817565917969
150881015.926885,309.4512023925781
150881016.926885,295.16729736328125
150881017.926885,262.6270751953125
150881018.926885,272.6867370605469
150881019.926885,255.94873046875
150881020.926885,270.5867004394531
150881021.926885,261.619384765625
150881022.926885,234.27960205078125
150881023.926885,273.72259521484375
150881024.926885,287.4147033691406
150881025.926885,264.004638671875
150881026.926885,310.4335632324219
150881027.926885,273.0843505859375
150881028.926885,247.41612243652344
150881029.926885,282.1810607910156
150881030.926885,273.4510498046875
150881031.926885,291.6233215332031
150881032.926885,298.371826171875
150881033.926885,280.8598937988281
150881034.926885,284.84613037109375
150881035.926885,319.9497985839844
150881036.926885,315.9564208984375
150881037.926885,295.3312072753906
150881038.926885,255.58224487304688
150881039.926885,286.93475341796875
150881040.926885,269.30316162109375
150881041.926885,273.72320556640625
150881042.926885,300.5202941894531
150881043.926885,288.5760498046875
150881044.926885,255.1732940673828
150881045.926885,296.08575439453125
150881046.926885,269.990234375
150881047.926885,284.6929626464844
150881048.926885,282.6119384765625
150881049.926885,254.09288024902344
150881050.926885,275.5055236816406
150881051.926885,272.9875793457031
150881052.926885,320.4283142089844
150881053.926885,317.6977233886719
150881054.926885,269.53857421875
150881055.926885,268.82861328125
150881056.926885,271.8052978515625
150881057.926885,281.39508056640625
150881058.926885,297.7373352050781
150881059.926885,241.57424926757812
150881060.926885,280.3271789550781
150881061.926885,278.7095947265625
150881062.926885,307.7113342285156
150881063.926885,295.8636474609375
150881064.926885,272.7708435058594
150881065.926885,274.9552917480469
150881066.926885,267.6684875488281
150881067.926885,275.79541015625
150881068.926885,282.05584716796875
150881069.926885,250.59976196289062
150881070.926885,264.54583740234375
150881071.926885,288.8807067871094
150881072.926885,289.34228515625
150881073.926885,284.7181396484375
150881074.926885,289.76873779296875
150881075.926885,253.8236541748047
150881076.926885,260.66070556640625
150881077.926885,274.8585510253906
150881078.926885,315.83917236328125
150881079.926885,294.56353759765625
150881080.926885,277.4665832519531
150881081.926885,279.8907165527344
150881082.926885,273.0871276855469
150881083.926885,295.8735656738281
150881084.926885,295.14794921875
150881085.926885,283.6448974609375
150881086.926885,276.7186279296875
150881087.926885,254.11013793945312
150881088.926885,314.509765625
150881089.926885,270.7990417480469
150881090.926885,272.8431396484375
150881091.926885,266.82135009765625
150881092.926885,284.0798645019531
150881093.926885,293.9911193847656
150881094.926885,271.30560302734375
150881095.926885,302.88568115234375
150881096.926885,260.15576171875
150881097.926885,285.1398620605469
150881098.926885,237.81178283691406
150881099.926885,295.8559265136719
150881100.926885,291.27044677734375
150881101.926885,300.12005615234375
150881102.926885,276.437744140625
150881103.926885,242.42105102539062
150881104.926885,234.0288848876953
150881105.926885,295.07794189453125
150881106.926885,316.2310791015625
150881107.926885,275.9767150878906
150881108.926885,265.3620910644531
150881109.926885,243.93690490722656
150881110.926885,305.08453369140625
150881111.926885,292.05023193359375
150881112.926885,265.2629699707031
150881113.926885,277.8029479980469
150881114.926885,283.67864990234375
150881115.926885,282.14556884765625
150881116.926885,276.69207763671875
150881117.926885,265.6836242675781
150881118.926885,311.9431457519531
150881119.926885,250.61651611328125
150881120.926885,278.4952087402344
150881121.926885,285.28717041015625
150881122.926885,243.41253662109375
150881123.926885,293.833984375
150881124.926885,278.6098327636719
150881125.926885,281.93951416015625
150881126.926885,275.09381103515625
150881127.926885,286.841064453125
150881128.926885,260.6160583496094
150881129.926885,264.8907775878906
150881130.926885,304.6274719238281
150881131.926885,300.7122802734375
150881132.926885,278.13153076171875
150881133.926885,289.8845520019531
150881134.926885,283.18475341796875
150881135.926885,276.9864501953125
150881136.926885,281.494873046875
150881137.926885,266.05413818359375
150881138.926885,262.8897399902344
150881139.926885,273.4886169433594
150881140.926885,275.5592956542969
150881141.926885,247.26722717285156
150881142.926885,279.92767333984375
150881143.926885,268.0375671386719
150881144.926885,273.6564636230469
150881145.926885,286.0209655761719
150881146.926885,282.6236267089844
150881147.926885,273.17108154296875
150881148.926885,267.8874816894531
150881149.926885,271.13134765625
150881150.926885,245.73089599609375
150881151.926885,254.38739013671875
150881152.926885,265.2578125
150881153.926885,287.654541015625
150881154.926885,291.47296142578125
150881155.926885,250.71250915527344
150881156.926885,254.5109405517578
150881157.926885,272.58905029296875
150881158.926885,267.88104248046875
150881159.926885,268.137451171875
150881160.926885,276.9333801269531
150881161.926885,282.2373046875
150881162.926885,303.6505432128906
150881163.926885,256.67694091796875
150881164.926885,258.0594177246094
150881165.926885,274.8606872558594
150881166.926885,291.2951354980469
150881167.926885,322.8887939453125
150881168.926885,305.5215759277344
150881169.926885,272.7514343261719
150881170.926885,262.31982421875
150881171.926885,260.314453125
150881172.926885,280.21319580078125
150881173.926885,275.815673828125
150881174.926885,266.2901306152344
150881175.926885,281.4002685546875
150881176.926885,255.41795349121094
150881177.926885,268.1781005859375
150881178.926885,271.37689208984375
150881179.926885,315.658935546875
150881180.926885,292.2465515136719
150881181.926885,291.2991027832031
150881182.926885,248.03623962402344
150881183.926885,265.10986328125
150881184.926885,298.382080078125
150881185.926885,262.15020751953125
150881186.926885,271.6661376953125
150881187.926885,264.8324890136719
150881188.926885,296.6639709472656
150881189.926885,269.3645324707031
150881190.926885,251.69534301757812
150881191.926885,322.84918212890625
150881192.926885,313.1737060546875
150881193.926885,274.1574401855469
150881194.926885,266.8924560546875
150881195.926885,251.2625274658203
150881196.926885,269.98431396484375
150881197.926885,260.8504638671875
150881198.926885,262.8729553222656
150881199.926885,280.9433288574219
150881200.926885,341.21466064453125
150881201.926885,288.4980773925781
150881202.926885,303.5125427246094
150881203.926885,303.9150085449219
150881204.926885,257.01312255859375
150881205.926885,272.4029235839844
150881206.926885,278.21868896484375
150881207.926885,296.0890197753906
150881208.926885,266.36724853515625
150881209.926885,280.8374328613281
150881210.926885,250.52395629882812
150881211.926885,289.4060974121094
150881212.926885,288.0936279296875
150881213.926885,275.3653259277344
150881214.926885,291.1626281738281
150881215.926885,301.8311767578125
150881216.926885,248.65255737304688
150881217.926885,286.0933532714844
150881218.926885,289.83892822265625
150881219.926885,257.5396423339844
150881220.926885,284.20751953125
150881221.926885,303.4156188964844
150881222.926885,277.7303466796875
150881223.926885,254.06715393066406
150881224.926885,293.71331787109375
150881225.926885,281.24542236328125
150881226.926885,250.0475311279297
150881227.926885,280.0726318359375
150881228.926885,277.2155456542969
150881229.926885,268.3137512207031
150881230.926885,261.97845458984375
150881231.926885,247.9615020751953
150881232.926885,269.1473083496094
150881233.926885,270.1523132324219
150881234.926885,244.3212432861328
150881235.926885,276.97735595703125
150881236.926885,298.9718322753906
150881237.926885,290.4720458984375
150881238.926885,264.330810546875
150881239.926885,280.23150634765625
150881240.926885,303.41949462890625
150881241.926885,285.76239013671875
150881242.926885,297.45098876953125
150881243.926885,264.0871276855469
150881244.926885,301.1011047363281
150881245.926885,261.8573303222656
150881246.926885,254.67271423339844
150881247.926885,288.67828369140625
150881248.926885,258.56195068359375
150881249.926885,291.00982666015625
150881250.926885,268.7340393066406
150881251.926885,252.9584197998047
150881252.926885,254.01612854003906
150881253.926885,292.3470458984375
150881254.926885,288.8435974121094
150881255.926885,302.1426696777344
150881256.926885,297.7189636230469
150881257.926885,258.0982360839844
150881258.926885,264.7696533203125
150881259.926885,268.0148620605469
150881260.926885,266.0511169433594
150881261.926885,267.97003173828125
150881262.926885,270.8404846191406
150881263.926885,268.3867492675781
